,time,summary,title,trend
715,2019-10-11,"['...plastics', 'and', 'much', 'else.', 'Germany', 'struggles', 'with', 'this', 'as', 'the', 'EU’s', 'biggest', 'manufacturing', 'centre', 'turning', 'out', 'diesel', 'and', 'petrol...']","['Green', 'revolution', 'will', 'mean', 'challenges', 'and', 'opportunities']",DOWN
716,2019-10-11,"['Volkswagen', 'was', 'accused', 'on', 'Friday', 'of', 'installing', 'technology', 'after', 'the', 'diesel', 'emissions', 'scandal', 'that', 'resulted', 'in', 'affected...']","['VW', 'accused', 'over', 'technology', 'fitted', 'after', 'emissions', 'scandal']",DOWN
717,2019-10-11,"['...-cats”', '—', 'diesel-electric', 'hybrids', 'whose', 'emissions', 'are', '20', 'per', 'cent', 'lower', 'than', 'conventional', 'machines.', 'See...']","['Fresh', 'tracks:', 'what’s', 'new', 'on', 'the', 'slopes', 'this', 'winter']",DOWN
718,2019-10-11,"['...plastics', 'and', 'much', 'else.', 'Germany', 'struggles', 'with', 'this', 'as', 'the', 'EU’s', 'biggest', 'manufacturing', 'centre', 'turning', 'out', 'diesel', 'and', 'petrol...']","['Green', 'revolution', 'will', 'mean', 'challenges', 'and', 'opportunities']",DOWN
719,2019-10-10,"['...Volkswagen', 'have', 'committed', 'billions', 'to', 'electric', 'cars,', 'and', 'are', 'able', 'to', 'sell', 'battery', 'cars', 'at', 'a', 'loss,', 'Dyson’s...']","['Dyson', 'cancels', 'electric', 'car', 'project']",DOWN
720,2019-10-10,"['...food', 'and', 'petrol,', 'climbed', '0.1', 'per', 'cent', 'month-on-month', 'in', 'September,', 'the', 'slowest', 'increase', 'since', 'May.', 'That', 'was', 'cooler', 'than...']","['US', 'consumer', 'prices', 'flat', 'in', 'weakest', 'showing', 'since', 'January']",DOWN
721,2019-10-10,"['...rushing', 'to', 'fit', 'scrubbers,', 'had', 'also', 'tied', 'up', 'a', 'number', 'of', 'ships', 'that', 'are', 'being', 'used', 'to', 'store', 'cleaner', 'marine', 'diesel', 'that...']","['Supertanker', 'rates', 'jump', 'after', 'big', 'capacity', 'squeeze']",DOWN
722,2019-10-10,"['...also', 'due', 'to', 'the', 'collapse', 'in', 'demand', 'for', 'diesel', 'cars.', 'The', 'site', 'also', 'makes', 'the', 'electric', 'Leaf', 'car,', 'and', 'on', 'Monday', 'will', 'begin...']","['Brexit', 'tariffs', 'jeopardise', 'entire', 'Nissan', 'Europe', 'business', 'model']",DOWN
723,2019-10-10,"['That', 'Boman', 'Rashid', 'Kohinoor,', 'proprietor', 'of', 'the', 'dilapidated', 'Britannia', '&', 'Co', 'restaurant', 'in', 'Mumbai’s', 'frenetic', 'commercial...']","['Boman', 'Kohinoor,', 'Mumbai', 'restaurateur,', '1922-2019']",DOWN
724,2019-10-07,"['...established', 'giants', 'such', 'as', 'Volkswagen', 'and', 'Toyota.', '“You', 'have', 'to', 'be', 'really', 'brave', 'to', 'try', 'and', 'come', 'into', '[the]...']","['Electric', 'car', 'start-ups', 'face', 'uphill', 'battle']",DOWN
725,2019-10-07,"['...the', 'long-term', 'wind-down', 'of', 'internal', 'combustion', 'engines,', 'with', 'companies', 'such', 'as', 'Volkswagen', 'investing', 'in', 'standalone...']","['Volvo', 'Cars', 'to', 'combine', 'its', 'traditional', 'engine', 'business', 'with', 'Geely']",DOWN
726,2019-10-07,"['From', 'their', 'offices', 'atop', 'a', 'petrol', 'station', 'in', 'Herzliya,', 'hackers', 'working', 'for', 'an', 'Israeli', 'company', 'found', 'their', 'way', 'into', 'the...']","['Security', 'takes', 'centre', 'stage', 'in', 'Israeli', 'fintech', 'boom']",DOWN
727,2019-10-07,"['...to', 'have', 'forgotten', 'to', 'tell', 'the', 'consumer.', 'Some', 'of', 'the', '25m-30m', 'SUVs', 'being', 'sold', 'this', 'year', 'are', 'hybrids', 'with', 'both', 'petrol', 'engine...']","['Electric', 'vehicles', 'are', 'being', 'outpaced', 'by', 'the', 'growth', 'of', 'SUVs']",DOWN
728,2019-10-07,"['...allegations', 'that', 'almost', '700,000', 'of', 'its', 'diesel', 'vehicles', 'failed', 'to', 'comply', 'with', 'emissions', 'regulations.', '“Luckily,', 'China', 'has...']","['Mercedes-Benz', 'sales', 'rise', 'to', 'record', 'on', 'back', 'of', 'boost', 'from', 'China']",DOWN
729,2019-10-07,"['...group', 'partnered', 'with', 'entrepreneurs', 'in', 'India', 'to', 'begin', 'making', '“pollution', 'ink”', 'by', 'capturing', 'diesel', 'exhaust', 'fumes', 'from...']","['Tech', 'companies', 'on', 'front', 'foot', 'in', 'push', 'to', 'recycle']",DOWN
730,2019-09-30,"['...you', 'know', 'someone', 'who', 'is,', 'let', 'us', 'know', 'about', 'it', 'at', 'quote@ft.com', 'Beyond', 'the', 'Square', 'Mile', 'Volkswagen', 'is', 'gearing', 'up', 'to', 'fight...']","['Opening', 'Quote:', 'Woodford', 'tests', 'investors’', 'patience']",UP
731,2019-09-30,"['...landmark', 'collective', 'lawsuit', 'against', 'Volkswagen', 'over', 'emissions', 'test', 'cheating.', 'Plus,', 'the', 'FT’s', 'George', 'Parker', 'reports', 'from...']","['Monday,', 'September', '30']",UP
732,2019-09-30,"['...of', 'the', 'metal', 'in', 'car', 'catalysts.', 'European', 'consumers', 'meanwhile', 'are', 'moving', 'away', 'from', 'diesel', 'to', 'petrol', 'cars,', 'which...']","['Palladium', 'prices', 'hit', 'record', 'as', 'car', 'industry', 'faces', 'tougher', 'rules']",UP
733,2019-09-30,"['...news', 'VW', 'gears', 'up', 'for', 'diesel', 'emissions', 'legal', 'battle', 'The', 'carmaker', 'is', 'facing', 'the', 'largest', 'legal', 'claim', 'of', 'its', 'kind', 'in', 'modern...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
734,2019-09-30,"['...the', 'largest', 'legal', 'claim', 'of', 'its', 'kind', 'in', 'modern', 'German', 'history,', 'opening', 'the', 'latest', 'chapter', 'in', 'the', 'diesel', 'emissions', 'saga', 'that...']","['Opening', 'Quote:', 'Woodford', 'tests', 'investors’', 'patience']",UP
735,2019-09-30,"['....', 'Other', 'recent', 'failures', 'include', 'luxury', 'department', 'store', 'chain', 'Barneys', 'New', 'York', 'and', 'Diesel', 'USA.', 'In', 'total', 'US', 'retailers', 'have...']","['Forever', '21', 'bankruptcy', 'puts', '350', 'stores', 'at', 'risk']",UP
736,2019-09-27,"['...officer.', 'Johan', 'de', 'Nysschen,', 'the', 'former', 'boss', 'of', 'Cadillac,', 'has', 'joined', 'Volkswagen', 'as', 'chief', 'operating', 'officer', 'of...']","['Opening', 'Quote:', 'The', 'costs', 'of', 'Thomas', 'Cook’s', 'collapse', 'are', 'piling', 'up']",UP
737,2019-09-27,"['...industry’s', 'future,', 'particularly', 'as', 'it', 'transitions', 'from', 'petrol', 'and', 'diesel', 'cars', 'to', 'electric', 'vehicles.', 'While', 'some', 'overseas...']","['Car', 'industry', 'to', 'get', '£1bn', 'boost', 'as', 'electric', 'drive', 'shifts', 'gear']",UP
738,2019-09-27,"['...,', 'what', 'would', 'you', 'score?', 'I’m', 'really', 'content,', 'so', 'I', 'would', 'say', 'eight.', '‘Dishoom:', 'From', 'Bombay', 'With', 'Love’', 'by', 'Shamil', 'Thakrar,', 'Kavi...']","['Chef', 'Naved', 'Nasir:', '‘You', 'need', 'to', 'be', 'an', 'artist', 'but', 'also', 'a', 'taskmaster’']",UP
739,2019-09-25,"['...)', 'Volkswagen', 'bosses', 'charged', 'over', 'emissions', 'cheating', '(FT)', 'Aviva’s', 'Asian', 'units', 'attract', 'interest', 'from', 'global...']","['Hedge', 'fund', 'DE', 'Shaw’s', 'legal', 'battle', 'with', 'a', 'former', 'money-spinner']",DOWN
740,2019-09-25,"['....', 'Northvolt,', 'a', 'Swedish', 'company', 'that', 'raised', '$1bn', 'from', 'Volkswagen', 'and', 'BMW', 'as', 'well', 'as', 'Goldman', 'Sachs', 'and', 'Ikea,', 'is', 'moving', 'ahead...']","['Europe’s', 'batteries', 'push', 'promises', 'much-needed', 'relief', 'for', 'investors']",DOWN
741,2019-09-25,"['...everything', 'from', 'tyres', 'to', 'sensors,', 'also', 'announced', 'that', 'it', 'would', 'discontinue', 'the', 'production', 'of', 'components', 'for', 'gasoline...']","['Continental', 'chief', 'warns', 'of', '‘emerging', 'crisis’', 'in', 'car', 'industry']",DOWN
742,2019-09-25,"['...diesel', 'cars,', 'as', 'well', 'as', 'millions', 'of', 'household', 'gas', 'boilers', 'at', 'a', 'pace', 'that', 'most', 'experts', 'believe', 'would', 'be', 'impossible', 'to...']","['Labour', 'members', 'put', 'left', 'foot', 'even', 'further', 'forward']",DOWN
743,2019-09-25,"['...from', 'diesel', 'to', 'electric', 'in', 'bus', 'technology', 'had', 'caused', 'a', '“sharp', 'decline”', 'in', 'demand', 'for', 'buses', 'in', 'the', 'UK.', '“As', 'a', 'shortfall...']","['Northern', 'Ireland’s', 'Wrightbus', 'collapses']",DOWN
744,2019-09-24,"['...Volkswagen”.', 'Executives,', 'the', 'board', 'added,', 'were', 'advised', 'that', 'a', '“mutually', 'agreed', 'solution”', 'would', 'be', 'worked', 'out', 'with', 'and', 'made...']","['Volkswagen', 'bosses', 'charged', 'over', 'emissions', 'cheating']",UP
745,2019-09-24,"['...to', 'pay', 'an', '€870m', 'fine', 'over', 'allegations', 'that', 'almost', '700,000', 'of', 'its', 'diesel', 'vehicles', 'failed', 'to', 'comply', 'with', 'emissions...']","['Volkswagen', 'bosses', 'charged', 'over', 'emissions', 'cheating']",UP
746,2019-09-23,"['Volkswagen', 'will', 'expand', 'on', 'its', '€1bn', 'investment', 'into', 'homegrown', 'battery', 'technology', 'by', 'pursuing', 'more', 'partnerships', 'with...']","['Volkswagen', 'keen', 'to', 'forge', 'battery', 'technology', 'partnerships']",DOWN
747,2019-09-23,"['...rollout', 'of', 'an', 'electric', 'car', 'charging', 'network.', 'Meanwhile,', 'the', 'party', 'would', 'introduce', 'a', 'scrappage', 'scheme', 'for', 'petrol', 'and', 'diesel...']","['Labour', 'to', 'promise', '£60bn', 'in', 'interest-free', 'loans', 'for', 'electric', 'cars']",DOWN
748,2019-09-20,"['...Department', 'of', 'Transportation', 'said', 'the', 'California', 'agreement,', 'reached', 'with', 'Volkswagen,', 'Ford,', 'BMW', 'and', 'Honda,', '“appears', 'to', 'be...']","['States', 'sue', 'Trump', 'administration', 'to', 'keep', 'California', 'emissions', 'rules']",DOWN
749,2019-09-20,"['...will', 'come', 'with', 'an', 'automatic', 'gearbox', 'and', 'be', 'available', 'in', 'diesel', 'or', 'petrol.', 'Ineos', 'is', 'also', 'looking', 'into', 'hydrogen', 'fuel', 'cells...']","['Why', 'Jim', 'Ratcliffe’s', 'reborn', 'Land', 'Rover', 'faces', 'uphill', 'climb']",DOWN
750,2019-09-19,"['...California,', 'which', 'has', 'promised', 'to', 'keep', 'them', 'in', 'place.', 'Even', 'though', 'four', 'big', 'manufacturers', '—', 'Ford,', 'BMW,', 'Volkswagen', 'and', 'Honda...']","['California', 'finds', 'itself', 'back', 'in', 'Donald', 'Trump’s', 'crosshairs']",DOWN
751,2019-09-17,"['...launched', 'a', 'competition', 'investigation', 'into', 'Ford,', 'Honda,', 'BMW', 'and', 'Volkswagen,', 'which', 'have', 'all', 'said', 'they', 'will', 'comply', 'with', 'the...']","['Donald', 'Trump', 'to', 'try', 'to', 'stop', 'California', 'vehicle', 'emissions', 'standards']",UP
752,2019-09-13,"['...Volkswagen', 'planned', 'to', 'fell', 'half', 'of', 'the', '270', 'sq', 'miles,', 'yes,', 'miles,', 'of', 'Amazon', 'forest', 'that', 'it', 'owned', 'and', 'to', 'give', 'the', 'land', 'to...']","['Roberto', 'Burle', 'Marx', '—', 'my', 'gardening', 'hero']",DOWN
753,2019-09-13,"['Hours', 'before', 'the', 'Frankfurt', 'Motor', 'Show', 'flung', 'open', 'its', 'doors', 'to', 'the', 'press', 'on', 'Tuesday,', 'the', 'chief', 'executive', 'of', 'Volkswagen...']","['Carmakers', 'face', 'electric', 'crunch', 'time', 'in', 'race', 'to', 'hit', 'CO2', 'targets']",DOWN
754,2019-09-13,"['...added.', 'The', 'situation', 'is', 'mirrored', 'at', 'Mercedes-Benz.', '“If', 'we', 'look', 'at', 'the', 'diesel', 'engines', 'we', 'have', 'now', '.', '.', '.', 'We', 'still', 'have', 'a...']","['Carmakers', 'face', 'electric', 'crunch', 'time', 'in', 'race', 'to', 'hit', 'CO2', 'targets']",DOWN
755,2019-09-13,"['...solo', 'Ruby', 'sculpture', 'show', 'in', 'Gagosian’s', 'Britannia', 'Street', 'gallery', 'in', 'London', '(opens', 'October', '2)', 'and', 'a', 'solo', 'booth', 'of', 'Ruby’s...']","['The', 'Art', 'Market', '—', 'Gagosian’s', 'room', 'with', 'a', 'view']",DOWN
756,2019-09-12,"['...vehicles.', 'Volkswagen,', 'Porsche', 'and', 'Mercedes-Benz', 'are', 'showcasing', 'their', 'latest', 'electric', 'offerings.', '(FT,', 'WSJ)', 'Democrats', 'debate...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
757,2019-09-09,"['...the', 'German', 'carmaker', 'Volkswagen', 'in', 'which', 'they', 'will', 'share', 'development', 'costs', 'on', 'electric', 'cars.', 'Shares', 'in', 'Ford', 'were', 'down...']","['Ford', 'credit', 'rating', 'downgraded', 'to', 'junk', 'by', 'Moody’s']",UP
758,2019-09-09,"['...be', 'sold', 'across', 'Europe', 'next', 'year', 'and', 'carmakers,', 'including', 'Volkswagen,', 'Daimler', 'and', 'Honda,', 'will', 'be', 'unveiling', 'new', 'electric...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
759,2019-09-09,"['...,', 'electricity', 'will', 'be', 'now', 'used', 'for', 'heating', 'in', 'the', 'building,', 'backstopped', 'by', 'a', 'diesel-fuelled', 'generator,', 'Mr', 'Arora...']","['National', 'Grid', 'and', 'NY', 'governor', 'tussle', 'over', 'energy', 'supplies']",UP
760,2019-09-06,"['...launched', 'an', 'investigation', 'into', 'the', 'four', 'carmakers', 'that', 'signed', 'up', 'to', 'them.', 'Volkswagen,', 'Ford,', 'BMW', 'and', 'Honda', 'are', 'under...']","['US', 'probes', 'carmakers', 'over', 'California', 'emissions', 'deal']",DOWN
761,2019-09-06,"['...-blingy', 'Omaha,', 'Nebraska)', 'since', '1958', 'and', 'Mark', 'Zuckerberg,', 'who', 'wears', 'hoodies', 'and', 'drives', 'a', 'Volkswagen', 'Golf.', 'This', 'frugality', 'has...']","['If', 'money', 'can’t', 'buy', 'taste,', 'best', 'not', 'to', 'flaunt', 'it']",DOWN
762,2019-09-06,"['...property,', 'built', 'in', 'the', '1960s', 'as', 'the', 'Britannia', 'Hotel,', 'is', 'being', 'managed', 'by', 'LXR', 'Hotels', 'and', 'Resorts,', 'the', 'latest', 'of', 'Hilton’s...']","['Shortcuts:', 'hotel', 'openings', 'from', 'South', 'Africa', 'and', 'London']",DOWN
763,2019-09-06,"['...never', 'even', 'been', 'to', 'the', 'city', 'before', 'I', 'moved', 'here.', 'But', 'it', 'was', 'the', '‘Cool', 'Britannia’', 'moment,', 'architecture', 'and', 'fashion', 'were...']","['Martino', 'Gamper', 'on', 'how', 'London', 'liberates', 'designers']",DOWN
764,2019-09-04,"['...electric', 'push', 'by', 'parent', 'company', 'Volkswagen,', 'which', 'is', 'seeking', 'to', 'banish', 'memories', 'of', 'its', 'diesel', 'cheating', 'scandal', 'by...']","['Porsche', 'unveils', '$150,000', 'all-electric', 'sports', 'car', 'to', 'challenge', 'Tesla']",DOWN
765,2019-09-04,"['...electric', 'push', 'by', 'parent', 'company', 'Volkswagen,', 'which', 'is', 'seeking', 'to', 'banish', 'memories', 'of', 'its', 'diesel', 'cheating', 'scandal', 'by...']","['Porsche', 'unveils', '$150,000', 'all-electric', 'sports', 'car', 'to', 'challenge', 'Tesla']",DOWN
766,2019-09-03,"['...behind', 'rivals', 'such', 'as', 'Volkswagen', 'and', 'GM', 'in', 'China,', 'has', 'benefited', 'from', 'a', 'thaw', 'in', 'relations', 'between', 'Tokyo', 'and', 'Beijing', 'as', 'the...']","['Toyota', 'accelerates', 'push', 'into', 'Beijing', 'car', 'market']",UP
767,2019-12-16,"['...planes', 'and', 'trains,', 'but', 'reading', 'in', 'cars', 'and', 'buses', 'makes', 'me', 'queasy.', 'So', 'for', 'this', 'trip', 'I', 'had', 'downloaded', 'an', 'audio', 'book...']","['Frequent', 'flyer:', 'the', 'bitter-sweet', 'lot', 'of', 'the', 'business', 'traveller', 'at', 'Christmas']",DOWN
768,2019-12-16,"['Gio', 'Ponti', 'designed', 'everything.', 'From', 'coffee', 'machines', 'to', 'cars,', 'sewing', 'machines', 'to', 'sofas.', 'As', 'the', 'founder', 'and', 'editor', 'of...']","['Gio', 'Ponti:', 'elegance', 'and', 'eclecticism', 'of', 'a', 'starchitect']",DOWN
769,2019-12-16,"['...and', 'as', 'independent', 'as', 'she', 'was,', 'such', 'as', 'the', 'spirited', '“Petrol', 'Station', 'Queen”', 'or', 'the', 'magenta-lipped', '“Mother”.', 'Having...']","['Lithography', 'from', 'Leningrad', '—', 'Soviet', 'art', 'shows', 'its', 'colourful', 'side']",DOWN
770,2019-12-16,"['...taking', 'on', 'Uber', 'and', 'claims', 'to', 'be', 'faster,', 'cleaner', 'and', 'more', 'fun', 'than', 'its', 'petrol', 'competitors.', '“We’ll', 'be', 'cheaper', 'than', 'Uber...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",DOWN
771,2019-12-16,"['Pedal', 'Me', 'is', 'taking', 'on', 'Uber', 'with', 'its', 'taxi', 'and', 'cargo', 'cycles.', 'It', 'claims', 'to', 'be', 'faster,', 'cleaner', 'and', 'more', 'fun', 'than', 'petrol...']","['Can', 'bike', 'taxis', 'really', 'compete', 'with', 'Uber?', 'Pedal', 'power', 'v', 'petrol', 'for', 'the', 'morning', 'commute']",DOWN
772,2019-12-16,"['...transport', 'and', 'housing', 'projects', 'as', 'they', 'seek', 'to', 'capitalise', 'on', 'their', 'contribution', 'to', 'the', 'Conservative', 'election', 'victory.', 'Andy...']","['North', 'and', 'Midlands', 'call', 'in', 'a', 'favour', 'on', 'spending']",DOWN
773,2019-12-16,"['...Tchenguiz', '—', 'who', 'have', 'been', 'saying', 'for', 'years', 'there', 'are', 'limited', 'synergies', 'between', 'the', 'US', 'and', 'UK', 'transport', 'businesses...']","['Sport', 'Direct’s', 'Mike', 'Ashley', 'has', 'not', 'won', 'vote', 'of', 'confidence', 'yet']",DOWN
774,2019-12-16,"['...,', 'immigration', 'services,', 'hospital', 'cleaning,', 'defence', 'and', 'transport.', 'The', 'electronic', 'tagging', 'scandal', 'plunged', 'Serco', 'and', 'rival...']","['Two', 'former', 'Serco', 'directors', 'charged', 'with', 'fraud']",DOWN
775,2019-12-16,"['...two', 'weeks', 'of', 'strikes', 'that', 'have', 'disrupted', 'public', 'transport', 'and', 'brought', 'parts', 'of', 'France', 'to', 'a', 'halt,', 'especially', 'in', 'the', 'Paris...']","['Macron’s', '‘Mr', 'Pensions’', 'resigns', 'after', 'failing', 'to', 'disclose', 'jobs']",DOWN
776,2019-12-16,"['...proportion', 'of', 'its', 'assets.', 'That', 'reflects', 'the', 'high', 'transport', 'costs', 'of', 'white', 'goods', 'that', 'tend', 'to', 'be', 'made', 'near', 'where', 'they', 'are...']","['Electrolux:', 'glacial', 'progress']",DOWN
777,2019-12-16,"['....', 'Riders', 'start', 'with', 'cargo', 'jobs.', 'Then', 'they', 'have', 'to', 'take', 'a', 'passenger', 'qualification', 'to', 'transport', 'people.', 'The', 'test...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",DOWN
778,2019-12-16,"['...an', 'irony', 'so', 'huge', 'you', 'couldn’t', 'transport', 'it', 'from', 'Dover', 'to', 'Calais', 'on', 'the', 'biggest', 'ship', 'you’ve', 'got.', 'These', 'issues', 'have', 'been...']","['Free', 'traders', 'in', 'the', 'EU', 'will', 'miss', 'the', 'UK', 'when', 'it’s', 'gone']",DOWN
779,2019-12-16,"['...share', 'price', 'plunge', 'prompted', 'two', 'major', 'shareholders', 'to', 'urge', 'the', 'UK', 'transport', 'group', 'to', 'offload', 'its', 'US', 'assets.', 'The', 'bus', 'and...']","['FirstGroup', 'weighs', 'sale', 'US', 'school', 'bus', 'and', 'public', 'transit', 'units']",DOWN
780,2019-12-16,"['...,', 'focusing', 'on', 'improving', 'transport,', 'the', 'environment', 'and', 'transparency.', 'Poland', 'and', 'Hungary', 'are', 'also', 'facing', 'so-called', 'Article', '7...']","['Liberal', 'mayors', 'from', 'Visegrad', 'Four', 'unite', 'to', 'defy', 'own', 'governments']",DOWN
781,2019-12-16,"['...metal', 'critical', 'for', 'smartphones', 'and', 'electric', 'vehicles', '—', 'that', 'forces', 'children', 'to', 'work', 'in', 'dangerous', 'conditions', 'in', 'the', 'DRC...']","['Tech', 'giants', 'sued', 'over', 'child', 'deaths', 'in', 'DRC', 'cobalt', 'mining']",DOWN
782,2019-12-16,"['...my', 'surprise,', 'the', 'Pedal', 'Me', 'rider', 'arrives', 'just', 'seconds', 'later.', 'We', 'scramble', 'aboard', 'our', 'vehicles.', 'Pedal', 'Me', 'quickly', 'takes', 'the...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",DOWN
783,2019-12-16,"['...SUVs', 'being', 'bought', 'still', 'exceeds', 'sales', 'of', 'electric', 'vehicles.', 'In', 'the', 'UK', 'over', 'the', 'past', 'four', 'years,', 'the', 'ratio', 'of', 'respective...']","['The', 'energy', 'surprises', 'of', '2019']",DOWN
