,time,summary,title,trend
92,2019-12-20,"['...—', 'Erzgebirge', 'in', 'German', '—', 'on', 'Germany’s', 'southeastern', 'border', 'with', 'the', 'Czech', 'Republic,', 'and', 'in', 'particular', 'the...']","['The', 'real', 'Santa’s', 'workshop']",UP
93,2019-12-20,"['Senior', 'German', 'bosses', 'have', 'questioned', 'the', 'commitment', 'of', 'US', 'executives', 'to', 'dropping', 'their', 'longstanding', '“shareholder-first...']","['German', 'bosses', 'question', 'US', 'pledges', 'on', 'corporate', 'reform']",UP
94,2019-12-20,"['...they', 'are', 'at', 'risk', 'of', 'falling', 'into', 'poverty,', 'in', 'a', 'case', 'brought', 'by', 'an', 'employee', 'of', 'a', 'German', 'company,', 'known', 'as', 'PSV', 'v', 'Gunther...']","['Pension', 'Protection', 'Fund', 'rejects', 'fears', 'of', 'funding', 'crisis', 'after', 'ruling']",UP
95,2019-12-20,"['A', 'Christian', 'Democrat', 'official', 'whose', 'ties', 'to', 'the', 'far-right', 'plunged', 'the', 'ruling', 'coalition', 'in', 'the', 'east', 'German', 'state', 'of...']","['German', 'CDU', 'member', 'resigns', 'over', 'far-right', 'links']",UP
96,2019-12-20,"['....”', 'FT', 'Series:', 'The', 'responsible', 'capitalists', 'How', 'asset', 'managers', 'turned', 'into', 'business', 'agitators', 'German', 'bosses', 'question', 'US...']","['The', 'year', 'capitalism', 'went', 'cuddly']",UP
97,2019-12-20,"['...”', 'films', 'try', 'to', 'say', 'and', 'fail.', 'HARD', 'TO', 'BE', 'A', 'GOD', '(2013)', 'Russia’s', 'Alexei', 'German', 'Jr', 'finished', 'his', 'father’s', '13-year', 'project:', 'a...']","['Five', 'decades,', '25', 'films', '—', 'Nigel', 'Andrews’', 'favourites']",UP
98,2019-12-20,"['...investigated', 'by', 'the', 'competition', 'watchdog.', '“Dieselgate”', 'has', 'cost', 'the', 'German', 'carmaker', 'more', 'than', '$30bn', 'after', 'it', 'was', 'revealed...']","['Australian', 'court', 'hits', 'Volkswagen', 'with', 'record', 'emissions', 'fine']",UP
99,2019-12-20,"['....', 'The', 'protests', 'have', 'broken', 'that', 'fear.”', 'The', 'explosion', 'of', 'long', 'simmering', 'anger', 'comes', 'as', 'the', 'economy', 'is', 'experiencing', 'its...']","['India’s', 'youth', 'voice', 'anger', 'at', 'Modi’s', 'citizenship', 'law']",UP
100,2019-12-20,"['...spending', 'into', 'an', 'economy', 'that', 'didn’t', 'seem', 'to', 'need', 'it.', 'Democrats', 'gave', 'them', 'the', 'votes', 'to', 'do', 'it.', 'Most', 'macroeconomists...']","['The', 'economy', 'is', 'king', 'in', 'Donald', 'Trump’s', 're-election', 'bid']",UP
101,2019-12-20,"['...Conservative', 'visions', 'of', 'our', 'economy.', 'Any', 'question', 'about', 'whether', 'Brexit', 'goes', 'ahead', 'has', 'been', 'closed.”', 'The', 'WAB...']","['Boris', 'Johnson’s', 'bill', 'victory', 'breaks', 'Brexit', 'gridlock']",UP
102,2019-12-20,"['...Thursday', 'slashed', 'the', 'benchmark', 'policy', 'rate', 'from', '63', 'per', 'cent', 'to', '58', 'per', 'cent', 'in', 'an', 'attempt', 'to', 'revitalise', 'the', 'economy....']","['Argentina', 'delays', 'payments', 'on', '$9bn', 'in', 'dollar-denominated', 'debt']",UP
103,2019-12-20,"['US', 'stocks', 'capped', 'the', 'week', 'with', 'gains', 'on', 'Friday,', 'as', 'optimism', 'over', 'the', 'economy', 'and', 'trade', 'continued', 'to', 'fuel', 'a', 'record...']","['Wall', 'Street', 'adds', 'to', 'record', 'run']",UP
104,2019-12-20,"['The', 'government', 'has', 'been', 'forced', 'to', 'back', 'down', 'over', 'its', '“loan', 'charge”,', 'rewinding', 'plans', 'to', 'force', 'tens', 'of', 'thousands', 'of...']","['Thousands', 'of', 'UK', 'taxpayers', 'face', 'lower', 'bills', 'after', '‘loan', 'charge’', 'ruling']",UP
105,2019-12-20,"['In', '2020,', 'we', 'mark', 'the', '15th', 'year', 'that', 'the', 'Financial', 'Times', 'and', 'RSG', 'Consulting,', 'its', 'research', 'partner,', 'have', 'been', 'publishing...']","['FT', 'Asia-Pacific', 'Innovative', 'Lawyers', '2020', 'open', 'for', 'submissions']",UP
106,2019-12-20,"['...among', 'independent', 'voters.', 'Mr', 'Trump', 'is', 'relying', 'on', 'the', 'strong', 'economy', 'to', 'help', 'win', 're-election,', 'and', 'hopes', 'that...']","['Trump', 'tries', 'to', 'spin', 'impeachment', 'into', 're-election', 'gold']",UP
107,2019-12-20,"['...likes', 'of', 'JPMorgan', 'Chase', 'and', 'Bank', 'of', 'America', 'posted', 'more', 'record', 'profits', 'as', 'the', 'US', 'economy', 'kept', 'humming.', 'Goldman', 'Sachs...']","['Corporate', 'year', 'in', 'review:', 'deals,', 'drama,', 'spies', 'and', 'successes']",UP
108,2019-12-20,"['...proactive', 'and', 'dynamic', 'in', 'identifying', 'and', 'mitigating', 'the', 'risks', 'to', 'the', 'economy', 'and', 'keeping', 'the', 'financial', 'system', 'stable.', 'He...']","['New', 'Bank', 'of', 'England', 'governor', 'offers', 'stability']",UP
109,2019-12-20,"['The', 'Chinese', 'developer', 'that', 'owns', 'the', '“Cheesegrater”', 'skyscraper', 'has', 'bought', 'a', 'stake', 'in', 'a', 'new', '£1.25bn', 'London', 'property...']","['CC', 'Land', 'and', 'Meyer', 'Bergman', 'invest', 'in', '£1.25bn', 'London', 'property']",UP
110,2019-12-20,"['Ben', 'Wallace,', 'defence', 'secretary,', 'has', 'confirmed', 'that', 'the', 'British', 'armed', 'forces', 'face', 'a', 'funding', 'crisis', 'that', 'threatens', 'to...']","['UK', 'defence', 'minister', 'says', 'military', 'faces', 'shortfall']",UP
111,2019-12-20,"['...barometer', 'for', 'the', 'UK', 'economy', 'than', 'its', 'larger', 'cousin', '—', 'has', 'added', '4', 'per', 'cent.', 'This', 'carries', 'echoes', 'of', 'a', 'global...']","['So', 'what', 'happened', 'to', 'Boris', 'bounce', 'in', 'markets?']",UP
112,2019-12-20,"['...economy”.', 'The', 'appointment', 'means', 'the', 'FCA', 'will', 'be', 'without', 'a', 'chief', 'executive', 'at', 'a', 'crucial', 'time', 'as', 'the', 'UK', 'is', 'set', 'to', 'leave', 'the...']","['Andrew', 'Bailey', 'wins', 'race', 'to', 'become', 'Bank', 'of', 'England', 'governor']",UP
113,2019-12-20,"['...says', 'this', 'loss', 'of', 'revenue', 'will', 'be', 'offset', 'by', 'higher', 'economic', 'growth', 'and', 'a', 'clampdown', 'on', 'tax', 'evasion.', 'Colombia’s', 'economy...']","['Colombia', 'approves', 'tax', 'reforms', 'despite', 'protests']",UP
114,2019-12-20,"['...for', 'all', 'sorts', 'of', 'goods,', 'while', 'the', 'Chinese', 'created', 'a', 'manufacturing', 'economy', 'that', 'lifted', 'hundreds', 'of', 'millions', 'of', 'people', 'out...']","['Year', 'in', 'a', 'word:', 'Decoupling']",UP
115,2019-12-20,"['...instead', 'of', 'straightforward', 'analysis', 'of', 'what', 'the', 'real', 'economy', 'is', 'doing.And', 'I', 'must', 'confess,', 'I', 'think', 'it’s...']","['Alphaville:', 'the', 'best', 'of', 'the', '2010s']",UP
116,2019-12-20,"['...loans', 'into', 'a', 'symbol', 'of', 'what', 'was', 'wrong', 'with', 'the', 'country’s', 'economy', 'Kim’s', 'death', 'this', 'month', 'at', 'the', 'age', 'of', '82', 'has', 'reignited...']","['Daewoo', 'founder', 'stood', 'for', 'Korea’s', 'best', 'and', 'worst']",UP
117,2019-12-20,"['...the', 'global', 'digital', 'economy.', 'There', 'is', 'currently', 'no', 'single', 'industry', 'standard', 'for', 'mapping', 'technologies', 'for', 'self-driving...']","['Mitsubishi', 'and', 'NTT', 'to', 'buy', '30%', 'of', 'self-driving', 'mapping', 'company', 'Here']",UP
118,2019-12-20,"['The', 'life', 'sciences', 'sector', 'makes', '£70bn', 'a', 'year', 'for', 'the', 'economy.', 'But', 'the', 'industry', 'relies', 'on', 'international', 'talent,', 'funding...']","['Can', 'UK', 'scientists', 'still', 'lead', 'the', 'world', 'after', 'Brexit?']",UP
119,2019-12-20,"['...been', 'able', 'to', 'exploit', 'discontent', 'with', 'an', 'economy', 'in', 'free', 'fall', 'or', 'concerns', 'over', 'the', 'fate', 'of', 'Indian', 'democracy', 'in', 'the', 'face', 'of...']","['Democracy', 'in', 'India', 'is', 'on', 'the', 'brink']",UP
120,2019-12-20,"['...on', 'the', 'economy', 'of', 'unconventional', 'policies', 'such', 'as', 'quantitative', 'easing', 'were', 'much', 'more', 'uncertain', 'than', 'those', 'of', 'traditional...']","['BoE', 'urged', 'to', 'cut', 'interest', 'rates', 'now', 'to', 'support', 'growth']",UP
121,2019-12-20,"['You’re', 'not', 'sure', 'what', 'to', 'prioritise', '—', 'your', 'pension,', 'mortgage', 'or', 'your', 'Isa.', 'You’re', 'starting', 'to', 'lose', 'sleep', 'over', 'whether...']","['Your', 'financial', 'mid-life', 'MOT:', 'is', 'it', 'time', 'for', 'a', 'tune-up?']",UP
122,2019-12-20,"['...the', 'year’s', 'final', 'gross', 'domestic', 'product', 'reading,', 'which', 'is', 'expected', 'to', 'show', 'the', 'US', 'economy', 'grew', '2.1', 'per', 'cent', 'in', 'the...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
123,2019-12-20,"['...concluded.', 'But', 'executives', 'in', 'Europe’s', 'largest', 'economy', 'are', 'sceptical', 'that', 'leaders', 'at', 'the', 'likes', 'of', 'Apple,', 'ExxonMobil', 'and...']","['German', 'bosses', 'question', 'US', 'pledges', 'on', 'corporate', 'reform']",UP
124,2019-12-20,"['...treats', 'and', 'high', 'in', 'bean-based', 'economy', 'drives.', 'The', 'bright', 'memories', 'of', 'these', 'Christmases', 'sustained', 'me', 'through', 'hundreds', 'of...']","['Why', 'not', 'have', 'Christmas', 'every', 'other', 'year?']",UP
125,2019-12-20,"['...Gundlach,', 'chief', 'executive', 'of', 'DoubleLine', 'has', 'said', '“losses', 'will', 'be', 'huge', 'when', 'the', 'economy', 'turns', 'down”.', 'Pimco,', 'the', 'bond...']","['Moody’s', 'warns', 'on', 'frothy', 'US', 'junk', 'bond', 'market']",UP
126,2019-12-20,"['Elsewhere', 'on', 'Friday:', '--', 'Gaming', 'inspires', 'a', 'business', 'strategy.', '--', 'One', 'nation,', 'tracked.', '(NYT,', 'limited', 'number', 'of', 'free', 'links...']","['Further', 'reading']",UP
127,2019-12-20,"['...Bennite', 'control', 'over', 'the', 'commanding', 'heights', 'of', 'the', 'economy.', 'As', 'we', 'learnt', 'to', 'our', 'cost', 'in', 'the', '1970s,', 'government', 'can’t', 'pick...']","['Maybe', 'Corbyn', 'was', 'right', 'and', 'Labour', '‘won', 'the', 'argument’', 'after', 'all?']",UP
128,2019-12-20,"['Unhurried,', 'deliberate,', 'gets', 'there', 'in', 'the', 'end.', 'Similarities', 'between', 'the', 'managerial', 'style', 'of', 'Andrew', 'Bailey', 'and', 'a', 'mating...']","['Lex', 'on', 'the', 'BoE:', 'the', 'presidential', 'era', 'is', 'over']",UP
129,2019-12-20,"['...breathing', 'room', 'to', 'rebuild', 'its', 'ravaged', 'economy,', 'a', 'path', 'would', 'be', 'forged', 'for', 'a', 'restructuring', 'to', 'untangle', 'the...']","['How', 'Venezuela', 'caused', 'investors', 'to', 'lose', 'hope', 'in', '2019']",UP
130,2019-12-20,"['...“materially', 'lower”', 'margins', 'in', 'its', 'chemicals', 'business', 'amid', 'a', 'weaker', 'global', 'economy.', 'Shell', 'did', 'not', 'disclose', 'details', 'on', 'the...']","['Shell', 'expects', 'impairment', 'charges', 'of', 'up', 'to', '$2.3bn', 'in', 'fourth', 'quarter']",UP
131,2019-12-20,"['Japan', 'will', 'increase', 'its', 'military', 'spending', 'for', 'an', 'eighth', 'consecutive', 'year', 'to', 'a', 'record', 'high', 'as', 'it', 'invests', 'in', 'ballistic...']","['Japan', 'to', 'raise', 'military', 'spending', 'to', 'new', 'record']",UP
132,2019-12-20,"['...physical', 'cash', 'dollars', 'over', 'the', 'official', 'exchange', 'rate.', '(The', 'economy', 'is', 'both', 'highly', 'dollarised', 'and', 'cash-oriented).', 'On...']","['Understanding', 'the', 'Lebanese', 'financial', 'crisis']",UP
133,2019-12-20,"['...[monetary', 'policy]', 'framework', 'so', 'the', 'BoE', 'can', 'support', 'the', 'economy', 'and', 'deliver', 'on', 'its', 'mandate', 'in', 'the', 'next', 'recession”.', 'The...']","['Andrew', 'Bailey:', 'new', 'Bank', 'of', 'England', 'governor’s', '5', 'most', 'pressing', 'tasks']",UP
134,2019-12-20,"['...candidates', 'found', 'agreement', 'on', 'the', 'need', 'to', 'tackle', 'Mr', 'Trump', 'on', 'the', 'economy,', 'with', 'California', 'billionaire', 'Tom...']","['Warren', 'and', 'Buttigieg', 'spar', 'over', 'donors', 'in', 'Democratic', 'debate']",UP
135,2019-12-20,"['...small', 'island', 'economy.', 'As', 'Dublin', 'steps', 'up', 'efforts', 'to', 'support', 'the', 'small', 'and', 'scattered', 'island', 'communities', 'on', 'the', 'country’s...']","['Ireland’s', 'remote', 'islands', 'hope', 'for', 'a', 'tonic', 'from', 'gin']",UP
136,2019-12-20,"['...economy', 'for', 'decades,”', 'says', 'Brian', 'Muir,', 'city', 'administrator', 'of', 'Kemmerer', 'in', 'Wyoming.', '“These', 'are', 'not', 'just', 'your', 'average', 'jobs...']","['Blackstone,', 'the', 'BoE', 'and', 'Buffett', 'in', 'the', 'final', 'DD', 'of', '2019']",UP
137,2019-12-20,"['...beginning', 'of', 'the', 'end', 'of', 'the', 'cycle.', 'The', 'consensus', 'view', 'that', 'the', 'global', 'and', 'UK', 'economy', 'would', 'avoid', 'recession', 'in', '2019', 'proved...']","['Where', 'to', 'invest', 'in', '2020']",UP
138,2019-12-19,"['...development', 'weigh', 'on', 'earnings.”', '“Already', 'automakers', 'have', 'expanded', 'partnerships', '(eg,', 'Ford', 'and', 'Volkswagen)', 'to', 'help', 'share', 'the...']","['Automakers', 'set', 'for', '2020', 'dealmaking', 'as', 'global', 'sales', 'sputter']",UP
139,2019-12-19,"['...the', 'development', 'of', 'electric', 'and', 'self-driving', 'cars.', 'The', 'industry', 'has', 'approached', 'large', 'mergers', 'with', 'trepidation', 'in', 'the...']","['Automakers', 'set', 'for', '2020', 'dealmaking', 'as', 'global', 'sales', 'sputter']",UP
140,2019-12-19,"['...was', 'stalling', 'in', 'the', 'run-up', 'to', 'last', 'week’s', 'election.', 'The', 'agents', 'found', 'that', 'consumers', 'had', 'held', 'off', 'big', 'purchases', 'of', 'cars', 'and...']","['Bank', 'of', 'England', 'sticks', 'to', 'forecast', 'of', 'post-election', 'rebound', 'in', 'growth']",UP
141,2019-12-19,"['...-one', 'is', 'buying', 'electric', 'cars.', 'The', 'FT’s', 'Big', 'Read', 'explores', 'why', 'less', 'than', '3', 'per', 'cent', 'of', 'new', 'car', 'sales', 'in', 'Europe', 'were', 'electric...']","['Facebook', 'awaits', 'EU', 'opinion', 'in', 'privacy', 'case']",UP
142,2019-12-19,"['...0.7', 'per', 'cent', 'in', 'the', 'third.As', 'Einhorn', 'notes,', 'Tesla', 'takes', 'payment', 'for', 'its', 'cars', 'upon', 'delivery,', 'so', 'it', 'is', 'odd', 'the', 'balance', 'has...']","['The', 'question', 'of', 'Tesla’s', 'cash', 'to', 'be', 'collected']",UP
143,2019-12-19,"['...,', 'when', 'vulnerable', 'small', 'savers,', 'tempted', 'by', 'monthly', 'dividend', 'payments', 'of', '10-15', 'per', 'cent,', 'sold', 'cars,', 'jewellery', 'and', 'family...']","['Crypto', 'scam', 'offers', 'modern', 'twist', 'on', 'classic', 'pyramid', 'fraud']",UP
144,2019-12-19,"['...swanky', 'cars', '—', 'BMWs', 'which', 'out-sparkle', 'our', '20-year-old', 'Saab', '—', 'why', 'should', 'we', 'bother', 'to', 'tip', 'them?', 'We', 'already', 'hand', 'out', 'boxes', 'of...']","['How', 'much', 'should', 'you', 'tip', 'at', 'Christmas?']",UP
145,2019-12-19,"['...cars', 'and', 'carbon', 'storage,', 'Oslo', 'is', 'facing', 'increasing', 'questions', 'about', 'its', 'status', 'as', 'western', 'Europe’s', 'largest', 'oil', 'producer...']","['Norway', 'resists', 'growing', 'environmental', 'pressure', 'over', 'oil']",UP
146,2019-12-19,"['...cigarettes,', 'cars', 'and', 'aerated', 'drinks.', 'Since', 'India', 'migrated', 'to', 'the', 'new', 'regime,', 'the', 'GST', 'council', '—', 'made', 'up', 'of...']","['Businesses', 'call', 'for', 'stability', 'after', 'tax', 'overhaul']",UP
147,2019-12-19,"['Puma', 'Energy,', 'the', 'debt-heavy', 'fuel', 'storage', 'and', 'petrol', 'station', 'business', 'part-owned', 'by', 'Trafigura,', 'has', 'agreed', 'to', 'sell', 'the...']","['Puma', 'Energy', 'to', 'sell', 'most', 'of', 'its', 'Australian', 'business', 'to', 'Chevron']",UP
148,2019-12-19,"['...of', 'its', 'plan', 'to', 'invest', '£100bn', 'in', 'transport,', 'decarbonisation,', 'local', 'growth', 'and', 'digital', 'infrastructure.', 'It', 'also', 'promised...']","['The', 'Queen’s', 'Speech:', 'A', 'guide', 'to', 'the', 'main', 'measures']",UP
149,2019-12-19,"['...infrastructure', 'projects,', 'next', 'year.', 'The', 'airport', 'hopes', 'the', 'transport', 'secretary', 'will', 'approve', 'it', 'in', '2021.', 'While', 'the', 'CAA...']","['Heathrow’s', 'third', 'runway', 'plans', 'face', 'further', 'delay']",UP
150,2019-12-19,"['...-largest', 'automaker', 'by', 'sales', 'and', 'one', 'with', 'a', 'market', 'value', 'of', '$50bn.', 'Their', 'combined', 'global', 'sales', 'in', '2018', 'of', '8.7m', 'vehicles', 'were...']","['Automakers', 'set', 'for', '2020', 'dealmaking', 'as', 'global', 'sales', 'sputter']",UP
151,2019-12-19,"['...armoured', 'vehicles', 'to', 'the', 'GNA,', 'according', 'to', 'UN', 'experts.', 'But', 'analysts', 'say', 'the', 'move', 'to', 'formalise', 'what', 'had', 'so', 'far', 'been', 'a...']","['Turkey', 'and', 'Tripoli', 'government', 'to', 'deepen', 'military', 'ties']",UP
152,2019-12-19,"['...of', 'car', 'components', 'be', 'sourced', 'in', 'North', 'America', 'and', 'that', 'vehicles', 'be', 'made', 'with', 'a', 'greater', 'proportion', 'of', 'higher-wage', 'labour...']","['US', 'House', 'poised', 'to', 'approve', 'USMCA', 'trade', 'deal']",UP
153,2019-12-19,"['In', 'November', 'Elon', 'Musk', 'decided', 'to', 'reignite', 'his', 'feud', 'with', 'Greenlight', 'Capital’s', 'David', 'Einhorn,', 'after', 'the', 'hedge', 'fund', 'manager...']","['The', 'question', 'of', 'Tesla’s', 'cash', 'to', 'be', 'collected']",UP
154,2019-12-19,"['...as', 'free', 'labour,”', 'says', 'Mr', 'Reyes.', 'Raymundo', 'Guzmán,', '23,', 'was', 'assigned', 'to', 'a', 'coach', 'company', 'where', 'his', 'job', 'was', 'to', 'check', 'vehicles...']","['Mexico', 'pushes', 'state-backed', 'training', 'to', 'aid', 'unemployed']",UP
155,2019-12-19,"['The', 'law', 'unleashed', 'fury', 'on', 'the', 'streets,', 'with', 'protesters', 'setting', 'vehicles', 'ablaze', 'and', 'engaging', 'in', 'pitched', 'battles', 'with', 'the...']","['Narendra', 'Modi’s', 'enforcer', 'unmoved', 'by', 'backlash', 'to', 'citizenship', 'law']",UP
156,2019-12-19,"['...challenge', 'faced', 'by', 'European', 'carmakers', 'from', 'electric', 'vehicles', 'sees', 'Fiat', 'Chrysler', 'and', 'PSA', 'strike', 'a', 'deal', 'to', 'create', 'the', 'fourth...']","['Thursday,', 'December', '19']",UP
157,2019-12-19,"['...increase', 'its', 'purchases', 'of', 'the', 'debt', 'class.', 'Meanwhile,', 'German', 'chancellor', 'Angela', 'Merkel', 'is', 'planning', 'a', 'sweeping', '€54bn', 'Climate...']","['Germany', 'arrives', 'late', 'to', 'green', 'bonds', 'party']",UP
158,2019-12-19,"['...published', 'its', 'latest', 'investigation', 'into', 'Wirecard,', 'the', 'German', 'technology', 'company.', 'It', 'examines', 'allegations', 'of', '“round...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
159,2019-12-19,"['...Homes.', 'Beyond', 'the', 'Square', 'Mile', 'The', 'FT', 'has', 'published', 'its', 'latest', 'investigation', 'into', 'Wirecard,', 'the', 'German', 'technology', 'group...']","['Opening', 'Quote:', 'Bank', 'of', 'England', 'press', 'briefings', 'hacked', 'with', 'feed', 'sold', 'to', 'traders']",UP
160,2019-12-19,"['...OneCoin’s', 'Sofia', 'offices', 'at', 'the', 'request', 'of', 'a', 'German', 'prosecutor', 'and', 'seized', 'its', 'servers.', 'It', 'was', 'not', 'until', 'this', 'month', 'that', 'the...']","['Crypto', 'scam', 'offers', 'modern', 'twist', 'on', 'classic', 'pyramid', 'fraud']",UP
